COMM_TTL,VAL,TON,AVGMILE,Origin,Destination
6,18,9,549,"Charlotte-Concord, NC-SC CFS Area (NC Part)","New York-Newark, NY-NJ-CT-PA CFS Area (PA Part)"
7,58,25,536,"Charlotte-Concord, NC-SC CFS Area (NC Part)","Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (PA Part)"
8,44,21,164,"Charlotte-Concord, NC-SC CFS Area (NC Part)","Raleigh-Durham-Chapel Hill, NC CFS Area"
6,11,5,190,"Charlotte-Concord, NC-SC CFS Area (NC Part)","Raleigh-Durham-Chapel Hill, NC CFS Area"
7,51,89,166,"Charlotte-Concord, NC-SC CFS Area (NC Part)","Raleigh-Durham-Chapel Hill, NC CFS Area"
3,1,1,377,"Charlotte-Concord, NC-SC CFS Area (NC Part)",Remainder of Alabama
5,36,11,355,"Charlotte-Concord, NC-SC CFS Area (NC Part)",Remainder of Georgia
5,16,3,922,"Charlotte-Concord, NC-SC CFS Area (NC Part)",Remainder of Illinois
5,39,11,683,"Charlotte-Concord, NC-SC CFS Area (NC Part)",Remainder of Indiana
5,16,3,748,"Charlotte-Concord, NC-SC CFS Area (NC Part)",Remainder of Michigan
7,2,1,1246,"Charlotte-Concord, NC-SC CFS Area (NC Part)",Remainder of Minnesota
5,20,5,640,"Charlotte-Concord, NC-SC CFS Area (NC Part)",Remainder of Mississippi
5,25,7,483,"Charlotte-Concord, NC-SC CFS Area (NC Part)",Remainder of Ohio
3,1,1,121,"Charlotte-Concord, NC-SC CFS Area (NC Part)",Remainder of Tennessee
3,1,1,1398,"Charlotte-Concord, NC-SC CFS Area (NC Part)",Remainder of Texas
3,1,1,114,"Charlotte-Concord, NC-SC CFS Area (NC Part)",Remainder of Virginia
7,109,119,208,"Charlotte-Concord, NC-SC CFS Area (NC Part)",Remainder of Virginia
6,26,13,2673,"Charlotte-Concord, NC-SC CFS Area (NC Part)","San Jose-San Francisco-Oakland, CA CFS Area"
7,13,1,2718,"Charlotte-Concord, NC-SC CFS Area (NC Part)","San Jose-San Francisco-Oakland, CA CFS Area"
3,4,3,322,"Charlotte-Concord, NC-SC CFS Area (NC Part)","Savannah-Hinesville-Statesboro, GA CFS Area"
5,118,25,747,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Atlanta-Athens-Clarke County-Sandy Springs, GA CFS Area"
7,823,441,761,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Atlanta-Athens-Clarke County-Sandy Springs, GA CFS Area"
7,189,165,575,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Buffalo-Cheektowaga, NY CFS Area"
7,3,1,804,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Charlotte-Concord, NC-SC CFS Area (NC Part)"
3,1448,1077,0,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
8,6271,2089,17,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
4,375,451,24,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
7,7292,6863,18,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
6,260,113,47,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Chicago-Naperville, IL-IN-WI CFS Area (IN Part)"
7,186,279,42,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Chicago-Naperville, IL-IN-WI CFS Area (IN Part)"
7,65,75,317,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)"
5,90,25,354,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Cleveland-Akron-Canton, OH CFS Area"
5,202,47,989,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
5,118,15,1020,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Denver-Aurora, CO CFS Area"
6,24,17,1009,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Denver-Aurora, CO CFS Area"
5,47,5,164,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Fort Wayne-Huntington-Auburn, IN CFS Area"
6,48,25,200,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Fort Wayne-Huntington-Auburn, IN CFS Area"
4,35,365,170,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Grand Rapids-Wyoming-Muskegon, MI CFS Area"
5,183,39,189,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Grand Rapids-Wyoming-Muskegon, MI CFS Area"
7,186,181,192,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Grand Rapids-Wyoming-Muskegon, MI CFS Area"
5,5,1,798,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Greensboro--Winston-Salem--High Point, NC CFS Area"
6,23,7,762,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Greenville-Spartanburg-Anderson, SC CFS Area"
5,9,1,897,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Hartford-West Hartford-East Hartford, CT CFS Area"
6,6,3,1158,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Houston-The Woodlands, TX CFS Area"
7,81,53,216,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Indianapolis-Carmel-Muncie, IN CFS Area"
5,29,5,1066,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Jacksonville-St. Marys-Palatka, FL-GA CFS Area (FL Part)"
6,9,5,1083,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Jacksonville-St. Marys-Palatka, FL-GA CFS Area (FL Part)"
7,74,39,1083,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Jacksonville-St. Marys-Palatka, FL-GA CFS Area (FL Part)"
6,33,25,534,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Kansas City-Overland Park-Kansas City, MO-KS CFS Area (KS Part)"
5,8,3,540,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Kansas City-Overland Park-Kansas City, MO-KS CFS Area (MO Part)"
7,78,41,525,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Kansas City-Overland Park-Kansas City, MO-KS CFS Area (MO Part)"
5,7,1,566,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Knoxville-Morristown-Sevierville, TN CFS Area"
7,30,15,581,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Knoxville-Morristown-Sevierville, TN CFS Area"
5,45,3,1712,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Las Vegas-Henderson, NV-AZ CFS Area (NV Part)"
5,437,87,2000,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Los Angeles-Long Beach, CA CFS Area"
5,16,3,544,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Memphis, TN-MS-AR CFS Area (TN Part)"
5,180,41,76,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Milwaukee-Racine-Waukesha, WI CFS Area"
7,178,147,411,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Minneapolis-St. Paul, MN-WI CFS Area (MN Part)"
5,49,5,482,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Nashville-Davidson--Murfreesboro, TN CFS Area"
5,3,1,888,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","New York-Newark, NY-NJ-CT-PA CFS Area (CT Part)"
5,222,19,808,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","New York-Newark, NY-NJ-CT-PA CFS Area (NJ Part)"
6,40,29,803,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","New York-Newark, NY-NJ-CT-PA CFS Area (NJ Part)"
5,61,7,441,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Omaha-Council Bluffs-Fremont, NE-IA CFS Area (NE Part)"
6,13,7,764,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (PA Part)"
5,76,11,1799,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Phoenix-Mesa-Glendale, AZ CFS Area"
5,129,29,2117,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Portland-Vancouver-Salem, OR-WA CFS Area (OR Part)"
6,13,7,2123,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Portland-Vancouver-Salem, OR-WA CFS Area (OR Part)"
5,13,3,895,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Raleigh-Durham-Chapel Hill, NC CFS Area"
5,14,3,739,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)",Remainder of Alabama
4,8,3,2053,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)",Remainder of California
5,11,3,869,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)",Remainder of Georgia
7,441,109,326,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)",Remainder of Iowa
5,22,7,927,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)",Remainder of Massachusetts
5,70,11,276,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)",Remainder of Michigan
7,100,107,239,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)",Remainder of Michigan
4,37,13,429,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)",Remainder of Minnesota
7,96,77,420,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)",Remainder of Minnesota
7,34,11,697,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)",Remainder of Mississippi
5,43,7,1537,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)",Remainder of Montana
5,4,1,1327,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)",Remainder of New Mexico
4,2,3,542,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)",Remainder of New York
7,159,125,728,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)",Remainder of New York
6,33,19,386,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)",Remainder of Ohio
7,41,35,821,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)",Remainder of Oklahoma
7,3,1,2154,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)",Remainder of Oregon
4,12,5,673,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)",Remainder of South Dakota
5,3,1,623,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)",Remainder of Tennessee
7,84,47,616,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)",Remainder of Tennessee
7,30,3,706,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)",Remainder of Virginia
4,16,21,94,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)",Remainder of Wisconsin
6,87,47,192,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)",Remainder of Wisconsin
7,1128,1481,201,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)",Remainder of Wisconsin
7,44,35,827,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Richmond, VA CFS Area"
7,84,29,1382,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Salt Lake City-Provo-Orem, UT CFS Area"
7,32,21,1217,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","San Antonio-New Braunfels, TX CFS Area"
5,181,27,2127,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","San Jose-San Francisco-Oakland, CA CFS Area"
4,5,11,2296,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Seattle-Tacoma, WA CFS Area"
7,131,15,2070,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Seattle-Tacoma, WA CFS Area"
5,96,11,1208,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)","Tampa-St. Petersburg-Clearwater, FL CFS Area"
6,25,15,719,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)","Atlanta-Athens-Clarke County-Sandy Springs, GA CFS Area"
7,1,1,504,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)","Buffalo-Cheektowaga, NY CFS Area"
6,256,257,69,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)","Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
7,199,687,44,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)","Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
8,155,107,24,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)","Chicago-Naperville, IL-IN-WI CFS Area (IN Part)"
5,4,1,298,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)","Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)"
6,13,9,293,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)","Columbus-Marion-Zanesville, OH CFS Area"
8,9,3,114,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)","Fort Wayne-Huntington-Auburn, IN CFS Area"
3,15,15,147,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)","Grand Rapids-Wyoming-Muskegon, MI CFS Area"
7,21,23,150,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)","Grand Rapids-Wyoming-Muskegon, MI CFS Area"
8,10,3,176,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)","Indianapolis-Carmel-Muncie, IN CFS Area"
7,49,127,159,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)","Milwaukee-Racine-Waukesha, WI CFS Area"
7,14,5,889,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)","New Orleans-Metairie-Hammond, LA-MS CFS Area (LA Part)"
6,7,3,752,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)","New York-Newark, NY-NJ-CT-PA CFS Area (NJ Part)"
7,13,5,788,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)","New York-Newark, NY-NJ-CT-PA CFS Area (NY Part)"
6,9,3,711,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)","New York-Newark, NY-NJ-CT-PA CFS Area (PA Part)"
5,2,1,654,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)","Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (PA Part)"
6,4,1,671,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)",Remainder of Arkansas
3,134,235,73,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)",Remainder of Indiana
4,19,87,457,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)",Remainder of Iowa
6,1,1,420,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)",Remainder of Kentucky
4,2,15,123,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)",Remainder of Michigan
7,4,1,696,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)",Remainder of Minnesota
6,3,1,448,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)",Remainder of Missouri
3,21,21,231,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)",Remainder of Wisconsin
6,7,7,2262,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)","San Jose-San Francisco-Oakland, CA CFS Area"
7,4,1,677,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)","Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (VA Part)"
3,43,23,333,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)","Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
6,42,21,320,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)","Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
8,90,65,18,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)","Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)"
7,458,249,11,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)","Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)"
7,257,171,21,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)","Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)"
6,14,7,942,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)","Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
3,97,73,281,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)","Detroit-Warren-Ann Arbor, MI CFS Area"
3,97,65,114,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)","Indianapolis-Carmel-Muncie, IN CFS Area"
5,3,1,89,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)","Indianapolis-Carmel-Muncie, IN CFS Area"
3,83,57,104,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)","Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)"
5,3,1,95,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)","Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)"
6,29,15,557,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)","New York-Newark, NY-NJ-CT-PA CFS Area (PA Part)"
7,5,1,608,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)","Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (DE Part)"
5,43,11,1874,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)","Phoenix-Mesa-Glendale, AZ CFS Area"
5,71,17,547,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)",Remainder of Georgia
6,42,21,542,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)",Remainder of Georgia
3,67,99,161,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)",Remainder of Kentucky
3,4,3,202,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)",Remainder of Ohio
5,52,13,538,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)",Remainder of Pennsylvania
5,2,1,335,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)",Remainder of Tennessee
3,74,59,425,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)",Remainder of Virginia
5,18,5,253,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)",Remainder of West Virginia
6,13,7,2459,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)","San Jose-San Francisco-Oakland, CA CFS Area"
7,3,3,840,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (MA Part)"
8,15,25,441,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Buffalo-Cheektowaga, NY CFS Area"
6,136,71,326,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
3,17,11,21,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)"
5,9,3,0,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)"
3,162,123,0,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)"
8,556,375,13,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)"
8,103,127,229,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Cleveland-Akron-Canton, OH CFS Area"
5,32,7,287,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Cleveland-Akron-Canton, OH CFS Area"
8,45,49,97,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Columbus-Marion-Zanesville, OH CFS Area"
7,181,253,107,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Columbus-Marion-Zanesville, OH CFS Area"
8,25,27,990,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
7,61,39,976,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
7,139,223,42,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Dayton-Springfield-Sidney, OH CFS Area"
8,118,143,245,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Detroit-Warren-Ann Arbor, MI CFS Area"
5,27,9,267,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Detroit-Warren-Ann Arbor, MI CFS Area"
7,51,33,265,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Detroit-Warren-Ann Arbor, MI CFS Area"
8,23,29,153,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Fort Wayne-Huntington-Auburn, IN CFS Area"
5,30,9,322,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Grand Rapids-Wyoming-Muskegon, MI CFS Area"
8,149,161,114,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Indianapolis-Carmel-Muncie, IN CFS Area"
7,119,149,119,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Indianapolis-Carmel-Muncie, IN CFS Area"
7,16,5,591,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Kansas City-Overland Park-Kansas City, MO-KS CFS Area (MO Part)"
6,24,13,281,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Knoxville-Morristown-Sevierville, TN CFS Area"
7,53,19,2184,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Los Angeles-Long Beach, CA CFS Area"
8,57,55,122,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)"
5,12,3,136,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)"
7,139,247,123,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)"
7,20,15,482,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Memphis, TN-MS-AR CFS Area (TN Part)"
5,18,5,390,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Milwaukee-Racine-Waukesha, WI CFS Area"
6,24,13,705,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Minneapolis-St. Paul, MN-WI CFS Area (MN Part)"
7,20,19,304,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Nashville-Davidson--Murfreesboro, TN CFS Area"
3,240,471,1329,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","New Orleans-Metairie-Hammond, LA-MS CFS Area (LA Part)"
8,23,27,625,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","New York-Newark, NY-NJ-CT-PA CFS Area (NJ Part)"
7,24,7,640,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","New York-Newark, NY-NJ-CT-PA CFS Area (NJ Part)"
5,3,1,733,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","New York-Newark, NY-NJ-CT-PA CFS Area (NY Part)"
6,2,1,670,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","New York-Newark, NY-NJ-CT-PA CFS Area (NY Part)"
8,18,19,562,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)","Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (DE Part)"
8,6,5,1291,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)",Remainder of Colorado
6,14,7,575,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)",Remainder of Missouri
6,50,25,624,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)",Remainder of New York
8,50,59,119,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)",Remainder of Ohio
8,77,81,414,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)",Remainder of Pennsylvania
7,37,21,439,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)",Remainder of Pennsylvania
